customer_id,first_name,last_name,full_name,date_of_birth,age,gender,email,phone,address,city,state,postal_code,country,pan_number,aadhaar_number,education,income,marital_status,source_system
789022233,,,,,50,F,,,,,,,,,,Uneducated,Less than $40K,Single,BANKING
778353183,,,,,31,F,,,,,,,,,,High School,Less than $40K,Married,BANKING
713789883,,,,,50,F,,,,,,,,,,High School,$40K - $60K,Married,BANKING
773018583,,,,,38,F,,,,,,,,,,Graduate,Less than $40K,Married,BANKING
771354633,,,,,58,M,,,,,,,,,,College,$80K - $120K,Single,BANKING
717308433,,,,,49,M,,,,,,,,,,Uneducated,$60K - $80K,Unknown,BANKING
712271958,,,,,37,M,,,,,,,,,,Uneducated,$80K - $120K,Unknown,BANKING
716736858,,,,,47,F,,,,,,,,,,Graduate,Less than $40K,Married,BANKING
713796033,,,,,47,M,,,,,,,,,,Graduate,$40K - $60K,Married,BANKING
710812533,,,,,46,F,,,,,,,,,,High School,Unknown,Single,BANKING
782555058,,,,,35,F,,,,,,,,,,Unknown,Less than $40K,Married,BANKING
714864333,,,,,43,M,,,,,,,,,,College,$120K +,Divorced,BANKING
787918158,,,,,32,F,,,,,,,,,,Uneducated,Less than $40K,Married,BANKING
779070033,,,,,63,F,,,,,,,,,,College,Less than $40K,Single,BANKING
789945933,,,,,61,F,,,,,,,,,,Graduate,Less than $40K,Single,BANKING
720810783,,,,,54,F,,,,,,,,,,Graduate,Unknown,Married,BANKING
715627833,,,,,48,M,,,,,,,,,,High School,$60K - $80K,Married,BANKING
809538783,,,,,49,M,,,,,,,,,,High School,$120K +,Single,BANKING
715987758,,,,,49,M,,,,,,,,,,Graduate,$80K - $120K,Single,BANKING
711967158,,,,,35,F,,,,,,,,,,Graduate,Less than $40K,Single,BANKING
712325433,,,,,39,F,,,,,,,,,,Unknown,Unknown,Single,BANKING
716470683,,,,,48,F,,,,,,,,,,Post-Graduate,Unknown,Married,BANKING
713289183,,,,,53,F,,,,,,,,,,Doctorate,Less than $40K,Married,BANKING
711549408,,,,,51,M,,,,,,,,,,Uneducated,$80K - $120K,Married,BANKING
709523508,,,,,65,F,,,,,,,,,,Uneducated,Less than $40K,Unknown,BANKING
717578358,,,,,49,F,,,,,,,,,,Graduate,Unknown,Married,BANKING
711673983,,,,,44,M,,,,,,,,,,Unknown,$60K - $80K,Single,BANKING
713388108,,,,,62,F,,,,,,,,,,High School,Less than $40K,Unknown,BANKING
715679733,,,,,43,F,,,,,,,,,,Uneducated,Less than $40K,Single,BANKING
779694183,,,,,51,M,,,,,,,,,,College,$80K - $120K,Married,BANKING
788544108,,,,,43,F,,,,,,,,,,High School,Less than $40K,Single,BANKING
715583283,,,,,34,F,,,,,,,,,,Graduate,Unknown,Married,BANKING
719917233,,,,,49,M,,,,,,,,,,Post-Graduate,$80K - $120K,Married,BANKING
717103758,,,,,63,M,,,,,,,,,,Graduate,Unknown,Single,BANKING
714621183,,,,,39,F,,,,,,,,,,Graduate,Less than $40K,Single,BANKING
721365033,,,,,37,M,,,,,,,,,,Uneducated,$40K - $60K,Single,BANKING
712999008,,,,,40,F,,,,,,,,,,Graduate,Less than $40K,Single,BANKING
780790008,,,,,46,F,,,,,,,,,,Unknown,$40K - $60K,Married,BANKING
779499933,,,,,46,M,,,,,,,,,,Uneducated,$80K - $120K,Unknown,BANKING
717200508,,,,,40,F,,,,,,,,,,Uneducated,Unknown,Single,BANKING
716995083,,,,,52,M,,,,,,,,,,High School,$80K - $120K,Single,BANKING
718137183,,,,,58,F,,,,,,,,,,College,Less than $40K,Married,BANKING
787507833,,,,,49,F,,,,,,,,,,Uneducated,Less than $40K,Unknown,BANKING
810974958,,,,,51,M,,,,,,,,,,High School,$60K - $80K,Married,BANKING
717967833,,,,,55,F,,,,,,,,,,Unknown,Less than $40K,Married,BANKING
712267983,,,,,57,F,,,,,,,,,,Graduate,Less than $40K,Single,BANKING
717376758,,,,,56,F,,,,,,,,,,High School,Less than $40K,Married,BANKING
718250883,,,,,59,F,,,,,,,,,,High School,Unknown,Married,BANKING
717491058,,,,,42,M,,,,,,,,,,Post-Graduate,$60K - $80K,Single,BANKING
802243458,,,,,48,M,,,,,,,,,,Doctorate,$40K - $60K,Single,BANKING
714485508,,,,,45,M,,,,,,,,,,Doctorate,$80K - $120K,Single,BANKING
711377808,,,,,47,M,,,,,,,,,,Graduate,$60K - $80K,Unknown,BANKING
718565733,,,,,62,M,,,,,,,,,,Unknown,Less than $40K,Single,BANKING
712723608,,,,,44,F,,,,,,,,,,Uneducated,Less than $40K,Unknown,BANKING
789948408,,,,,55,M,,,,,,,,,,Graduate,$80K - $120K,Single,BANKING
734909358,,,,,43,M,,,,,,,,,,Graduate,$80K - $120K,Single,BANKING
719267283,,,,,35,F,,,,,,,,,,Doctorate,$40K - $60K,Married,BANKING
780684933,,,,,49,M,,,,,,,,,,High School,$40K - $60K,Unknown,BANKING
720330558,,,,,44,M,,,,,,,,,,Graduate,$80K - $120K,Married,BANKING
720784833,,,,,48,F,,,,,,,,,,Graduate,Unknown,Single,BANKING
789059958,,,,,42,M,,,,,,,,,,High School,$120K +,Married,BANKING
797138883,,,,,43,M,,,,,,,,,,Unknown,$40K - $60K,Married,BANKING
721448283,,,,,39,F,,,,,,,,,,Graduate,Less than $40K,Single,BANKING
710552733,,,,,42,M,,,,,,,,,,Unknown,$60K - $80K,Married,BANKING
742778358,,,,,44,M,,,,,,,,,,Graduate,$60K - $80K,Single,BANKING
713933658,,,,,56,F,,,,,,,,,,Graduate,Less than $40K,Single,BANKING
788142483,,,,,46,M,,,,,,,,,,College,$80K - $120K,Single,BANKING
789705408,,,,,50,M,,,,,,,,,,College,$60K - $80K,Married,BANKING
780378633,,,,,43,M,,,,,,,,,,College,$60K - $80K,Unknown,BANKING
817422408,,,,,45,F,,,,,,,,,,Uneducated,Less than $40K,Single,BANKING
781297983,,,,,58,M,,,,,,,,,,Unknown,$60K - $80K,Divorced,BANKING
710671608,,,,,39,F,,,,,,,,,,Graduate,Less than $40K,Divorced,BANKING
719967708,,,,,44,F,,,,,,,,,,Unknown,Less than $40K,Single,BANKING
711879633,,,,,45,M,,,,,,,,,,High School,Less than $40K,Single,BANKING
716444733,,,,,55,F,,,,,,,,,,Graduate,Less than $40K,Married,BANKING
718460958,,,,,49,F,,,,,,,,,,College,Less than $40K,Married,BANKING
789953733,,,,,46,F,,,,,,,,,,Graduate,Less than $40K,Married,BANKING
770278833,,,,,43,M,,,,,,,,,,Unknown,$120K +,Married,BANKING
787291308,,,,,42,F,,,,,,,,,,Graduate,Less than $40K,Married,BANKING
710644158,,,,,45,M,,,,,,,,,,Graduate,$80K - $120K,Unknown,BANKING
717095733,,,,,48,F,,,,,,,,,,Unknown,Less than $40K,Unknown,BANKING
813338733,,,,,47,F,,,,,,,,,,Unknown,Unknown,Single,BANKING
787536933,,,,,44,F,,,,,,,,,,Unknown,Less than $40K,Single,BANKING
714384783,,,,,59,F,,,,,,,,,,Graduate,Less than $40K,Married,BANKING
713847858,,,,,49,F,,,,,,,,,,Graduate,Less than $40K,Divorced,BANKING
809809008,,,,,47,F,,,,,,,,,,Graduate,Less than $40K,Married,BANKING
719446833,,,,,58,F,,,,,,,,,,High School,Less than $40K,Married,BANKING
720570333,,,,,48,F,,,,,,,,,,College,Less than $40K,Married,BANKING
815308683,,,,,46,M,,,,,,,,,,College,$80K - $120K,Married,BANKING
810875958,,,,,51,F,,,,,,,,,,Graduate,Less than $40K,Married,BANKING
717775608,,,,,51,M,,,,,,,,,,Post-Graduate,$80K - $120K,Unknown,BANKING
718766058,,,,,56,M,,,,,,,,,,Graduate,$80K - $120K,Single,BANKING
710656683,,,,,50,F,,,,,,,,,,High School,Less than $40K,Single,BANKING
768390708,,,,,47,M,,,,,,,,,,Unknown,$80K - $120K,Single,BANKING
713263758,,,,,53,F,,,,,,,,,,College,Less than $40K,Single,BANKING
754564308,,,,,46,F,,,,,,,,,,Graduate,$40K - $60K,Married,BANKING
827890758,,,,,39,F,,,,,,,,,,Uneducated,Less than $40K,Single,BANKING
779945508,,,,,50,F,,,,,,,,,,Graduate,Less than $40K,Married,BANKING
720807183,,,,,55,M,,,,,,,,,,Graduate,$80K - $120K,Single,BANKING
709309308,,,,,50,M,,,,,,,,,,College,$80K - $120K,Unknown,BANKING
715844733,,,,,45,M,,,,,,,,,,High School,$60K - $80K,Married,BANKING
712332183,,,,,42,M,,,,,,,,,,College,$80K - $120K,Single,BANKING
790123983,,,,,50,F,,,,,,,,,,High School,Less than $40K,Single,BANKING
711721458,,,,,50,F,,,,,,,,,,Graduate,Less than $40K,Unknown,BANKING
716860233,,,,,51,F,,,,,,,,,,Uneducated,Less than $40K,Married,BANKING
714678408,,,,,48,F,,,,,,,,,,Post-Graduate,Less than $40K,Married,BANKING
708798483,,,,,37,F,,,,,,,,,,Unknown,Unknown,Single,BANKING
708501783,,,,,43,M,,,,,,,,,,High School,$120K +,Married,BANKING
713645883,,,,,37,F,,,,,,,,,,High School,Less than $40K,Single,BANKING
718622658,,,,,45,M,,,,,,,,,,High School,$80K - $120K,Single,BANKING
710641008,,,,,44,F,,,,,,,,,,High School,Less than $40K,Single,BANKING
718547358,,,,,60,F,,,,,,,,,,Uneducated,$40K - $60K,Unknown,BANKING
716177583,,,,,58,F,,,,,,,,,,Post-Graduate,Less than $40K,Single,BANKING
713417433,,,,,42,M,,,,,,,,,,Graduate,$40K - $60K,Single,BANKING
713043183,,,,,61,M,,,,,,,,,,High School,$40K - $60K,Single,BANKING
719328858,,,,,56,M,,,,,,,,,,High School,$60K - $80K,Married,BANKING
718501983,,,,,44,M,,,,,,,,,,Graduate,$60K - $80K,Married,BANKING
803800533,,,,,39,M,,,,,,,,,,Unknown,$40K - $60K,Single,BANKING
771790083,,,,,43,F,,,,,,,,,,Unknown,Less than $40K,Married,BANKING
712817808,,,,,39,M,,,,,,,,,,Graduate,$60K - $80K,Married,BANKING
811697958,,,,,50,F,,,,,,,,,,Unknown,Less than $40K,Married,BANKING
817089408,,,,,44,M,,,,,,,,,,College,$60K - $80K,Married,BANKING
803406558,,,,,30,F,,,,,,,,,,Uneducated,Unknown,Single,BANKING
717297708,,,,,47,F,,,,,,,,,,Graduate,Unknown,Single,BANKING
808756458,,,,,47,M,,,,,,,,,,Graduate,$80K - $120K,Married,BANKING
718352358,,,,,49,F,,,,,,,,,,Post-Graduate,Less than $40K,Married,BANKING
780638958,,,,,42,F,,,,,,,,,,Graduate,$40K - $60K,Divorced,BANKING
721026033,,,,,57,F,,,,,,,,,,Unknown,Less than $40K,Single,BANKING
719894433,,,,,43,F,,,,,,,,,,Unknown,Less than $40K,Married,BANKING
812493033,,,,,44,F,,,,,,,,,,High School,$40K - $60K,Single,BANKING
718256658,,,,,45,F,,,,,,,,,,Uneducated,Less than $40K,Married,BANKING
711421233,,,,,51,M,,,,,,,,,,High School,$60K - $80K,Single,BANKING
710335983,,,,,57,F,,,,,,,,,,High School,Less than $40K,Divorced,BANKING
720108783,,,,,60,F,,,,,,,,,,Uneducated,Unknown,Single,BANKING
818259558,,,,,64,F,,,,,,,,,,Graduate,Less than $40K,Single,BANKING
708511983,,,,,37,M,,,,,,,,,,Graduate,$80K - $120K,Married,BANKING
708838908,,,,,49,F,,,,,,,,,,Unknown,$40K - $60K,Single,BANKING
778720533,,,,,53,F,,,,,,,,,,Graduate,Less than $40K,Married,BANKING
793015083,,,,,46,F,,,,,,,,,,Graduate,Unknown,Married,BANKING
821336133,,,,,50,F,,,,,,,,,,High School,Less than $40K,Single,BANKING
713905608,,,,,56,F,,,,,,,,,,Unknown,Less than $40K,Single,BANKING
779164608,,,,,45,F,,,,,,,,,,Graduate,Less than $40K,Married,BANKING
714835833,,,,,43,M,,,,,,,,,,High School,$80K - $120K,Divorced,BANKING
823863033,,,,,52,M,,,,,,,,,,Unknown,$80K - $120K,Married,BANKING
713321508,,,,,47,F,,,,,,,,,,Unknown,Less than $40K,Single,BANKING
708992733,,,,,50,F,,,,,,,,,,High School,Less than $40K,Married,BANKING
709488108,,,,,42,M,,,,,,,,,,College,$40K - $60K,Single,BANKING
716094333,,,,,49,M,,,,,,,,,,Graduate,$80K - $120K,Single,BANKING
778567983,,,,,50,F,,,,,,,,,,Graduate,$40K - $60K,Single,BANKING
712178883,,,,,49,F,,,,,,,,,,College,$40K - $60K,Single,BANKING
717490008,,,,,43,M,,,,,,,,,,Graduate,$80K - $120K,Divorced,BANKING
718282983,,,,,60,M,,,,,,,,,,College,Less than $40K,Unknown,BANKING
747208083,,,,,49,M,,,,,,,,,,Graduate,$40K - $60K,Single,BANKING
820276908,,,,,42,F,,,,,,,,,,College,$40K - $60K,Married,BANKING
719960133,,,,,42,M,,,,,,,,,,College,$80K - $120K,Single,BANKING
711062958,,,,,43,M,,,,,,,,,,Graduate,$120K +,Single,BANKING
714917583,,,,,42,F,,,,,,,,,,Doctorate,Less than $40K,Unknown,BANKING
767256933,,,,,43,M,,,,,,,,,,Uneducated,$60K - $80K,Married,BANKING
712568358,,,,,47,M,,,,,,,,,,High School,$60K - $80K,Married,BANKING
789182358,,,,,56,M,,,,,,,,,,Uneducated,$80K - $120K,Single,BANKING
716989683,,,,,56,M,,,,,,,,,,Doctorate,$80K - $120K,Single,BANKING
827968383,,,,,43,F,,,,,,,,,,High School,Less than $40K,Unknown,BANKING
819647358,,,,,38,M,,,,,,,,,,Unknown,$60K - $80K,Single,BANKING
788966958,,,,,47,F,,,,,,,,,,Graduate,Unknown,Married,BANKING
789502308,,,,,57,F,,,,,,,,,,Unknown,Less than $40K,Single,BANKING
756458508,,,,,44,M,,,,,,,,,,Graduate,$60K - $80K,Single,BANKING
714643983,,,,,42,F,,,,,,,,,,High School,Less than $40K,Married,BANKING
711606558,,,,,49,F,,,,,,,,,,High School,Less than $40K,Married,BANKING
824155458,,,,,48,M,,,,,,,,,,High School,$80K - $120K,Married,BANKING
710445183,,,,,44,M,,,,,,,,,,Doctorate,$120K +,Single,BANKING
802834158,,,,,42,M,,,,,,,,,,Unknown,$60K - $80K,Married,BANKING
712038258,,,,,48,M,,,,,,,,,,Unknown,$80K - $120K,Single,BANKING
712864683,,,,,42,F,,,,,,,,,,Doctorate,Less than $40K,Single,BANKING
813971283,,,,,43,M,,,,,,,,,,Unknown,$80K - $120K,Married,BANKING
764211033,,,,,50,F,,,,,,,,,,Uneducated,Less than $40K,Unknown,BANKING
721424583,,,,,35,F,,,,,,,,,,High School,Less than $40K,Married,BANKING
713886333,,,,,47,M,,,,,,,,,,High School,$60K - $80K,Married,BANKING
711741708,,,,,41,M,,,,,,,,,,Post-Graduate,$80K - $120K,Unknown,BANKING
794217108,,,,,43,M,,,,,,,,,,College,$120K +,Single,BANKING
715339758,,,,,64,F,,,,,,,,,,High School,Unknown,Divorced,BANKING
709610283,,,,,42,F,,,,,,,,,,Graduate,Less than $40K,Single,BANKING
714575208,,,,,49,M,,,,,,,,,,Doctorate,$40K - $60K,Single,BANKING
716758908,,,,,46,M,,,,,,,,,,Uneducated,$120K +,Single,BANKING
778915233,,,,,51,F,,,,,,,,,,Graduate,Less than $40K,Married,BANKING
789466008,,,,,47,M,,,,,,,,,,Graduate,$60K - $80K,Married,BANKING
716635758,,,,,38,F,,,,,,,,,,Unknown,$40K - $60K,Single,BANKING
771819258,,,,,52,M,,,,,,,,,,Unknown,$120K +,Married,BANKING
713451408,,,,,47,M,,,,,,,,,,High School,$60K - $80K,Divorced,BANKING
780146658,,,,,40,F,,,,,,,,,,Post-Graduate,$40K - $60K,Married,BANKING
711675108,,,,,43,F,,,,,,,,,,Graduate,Less than $40K,Single,BANKING
755467683,,,,,48,F,,,,,,,,,,Graduate,Less than $40K,Single,BANKING
792864858,,,,,47,M,,,,,,,,,,Unknown,Less than $40K,Unknown,BANKING
713009208,,,,,54,F,,,,,,,,,,Graduate,Less than $40K,Single,BANKING
772231233,,,,,41,F,,,,,,,,,,Graduate,Less than $40K,Married,BANKING
720510333,,,,,40,F,,,,,,,,,,College,$40K - $60K,Unknown,BANKING
780199233,,,,,33,M,,,,,,,,,,Doctorate,$120K +,Single,BANKING
711700158,,,,,47,F,,,,,,,,,,High School,Less than $40K,Single,BANKING
788275083,,,,,46,M,,,,,,,,,,College,$60K - $80K,Married,BANKING
708804633,,,,,44,F,,,,,,,,,,Doctorate,Less than $40K,Divorced,BANKING
714479358,,,,,51,M,,,,,,,,,,Graduate,$80K - $120K,Single,BANKING
711406758,,,,,48,F,,,,,,,,,,Graduate,Less than $40K,Married,BANKING
821424483,,,,,51,F,,,,,,,,,,High School,Less than $40K,Single,BANKING
769438608,,,,,48,F,,,,,,,,,,Graduate,Less than $40K,Married,BANKING
822068583,,,,,48,F,,,,,,,,,,Uneducated,Unknown,Single,BANKING
711371208,,,,,50,F,,,,,,,,,,College,Unknown,Married,BANKING
788832033,,,,,35,M,,,,,,,,,,High School,$40K - $60K,Unknown,BANKING
713452533,,,,,35,F,,,,,,,,,,Graduate,Less than $40K,Single,BANKING
720212508,,,,,51,F,,,,,,,,,,Graduate,Less than $40K,Single,BANKING
717825033,,,,,50,M,,,,,,,,,,Unknown,$60K - $80K,Divorced,BANKING
779926608,,,,,50,F,,,,,,,,,,High School,Less than $40K,Married,BANKING
713608383,,,,,54,F,,,,,,,,,,Unknown,Less than $40K,Married,BANKING
710125608,,,,,45,F,,,,,,,,,,Unknown,Less than $40K,Single,BANKING
712724733,,,,,31,F,,,,,,,,,,Post-Graduate,Less than $40K,Single,BANKING
718286658,,,,,42,M,,,,,,,,,,Graduate,$60K - $80K,Single,BANKING
714195108,,,,,45,F,,,,,,,,,,Post-Graduate,Unknown,Single,BANKING
720867708,,,,,45,F,,,,,,,,,,Graduate,Less than $40K,Unknown,BANKING
752573508,,,,,45,F,,,,,,,,,,High School,$40K - $60K,Single,BANKING
768661758,,,,,53,M,,,,,,,,,,Uneducated,$120K +,Divorced,BANKING
721126833,,,,,51,M,,,,,,,,,,High School,$80K - $120K,Married,BANKING
716093133,,,,,38,F,,,,,,,,,,Uneducated,$40K - $60K,Single,BANKING
771092433,,,,,55,F,,,,,,,,,,Graduate,Less than $40K,Single,BANKING
712807758,,,,,47,F,,,,,,,,,,Graduate,Less than $40K,Single,BANKING
721514883,,,,,38,M,,,,,,,,,,Graduate,$80K - $120K,Single,BANKING
824140908,,,,,52,M,,,,,,,,,,Uneducated,$120K +,Single,BANKING
712971708,,,,,43,F,,,,,,,,,,Unknown,Less than $40K,Single,BANKING
716471508,,,,,54,M,,,,,,,,,,Unknown,$120K +,Single,BANKING
782548758,,,,,42,F,,,,,,,,,,High School,Less than $40K,Divorced,BANKING
720444408,,,,,35,F,,,,,,,,,,College,Less than $40K,Single,BANKING
717389433,,,,,62,F,,,,,,,,,,High School,Unknown,Single,BANKING
714292533,,,,,48,F,,,,,,,,,,College,Less than $40K,Married,BANKING
709585758,,,,,41,M,,,,,,,,,,High School,$120K +,Single,BANKING
712096758,,,,,49,F,,,,,,,,,,Graduate,$40K - $60K,Unknown,BANKING
811463283,,,,,54,M,,,,,,,,,,Graduate,$80K - $120K,Single,BANKING
789358908,,,,,53,F,,,,,,,,,,College,Less than $40K,Married,BANKING
718146258,,,,,51,M,,,,,,,,,,Graduate,$60K - $80K,Divorced,BANKING
710779083,,,,,59,F,,,,,,,,,,Graduate,Less than $40K,Married,BANKING
709166883,,,,,39,F,,,,,,,,,,Uneducated,Unknown,Single,BANKING
712554183,,,,,65,F,,,,,,,,,,College,$40K - $60K,Single,BANKING
721315233,,,,,47,M,,,,,,,,,,High School,$40K - $60K,Single,BANKING
714766383,,,,,42,M,,,,,,,,,,High School,Less than $40K,Single,BANKING
797491683,,,,,45,M,,,,,,,,,,Unknown,$80K - $120K,Married,BANKING
714157908,,,,,57,F,,,,,,,,,,Unknown,Less than $40K,Married,BANKING
714588408,,,,,51,F,,,,,,,,,,Uneducated,Less than $40K,Married,BANKING
719627133,,,,,50,F,,,,,,,,,,Graduate,Less than $40K,Single,BANKING
714125883,,,,,47,M,,,,,,,,,,Unknown,$80K - $120K,Married,BANKING
712865583,,,,,57,F,,,,,,,,,,Graduate,$40K - $60K,Married,BANKING
779363283,,,,,48,M,,,,,,,,,,Post-Graduate,$60K - $80K,Single,BANKING
779224758,,,,,47,F,,,,,,,,,,Doctorate,Less than $40K,Single,BANKING
718775808,,,,,42,F,,,,,,,,,,Unknown,Unknown,Married,BANKING
710267583,,,,,45,F,,,,,,,,,,Doctorate,Unknown,Divorced,BANKING
711305208,,,,,52,M,,,,,,,,,,Unknown,$60K - $80K,Married,BANKING
717531483,,,,,37,M,,,,,,,,,,High School,$60K - $80K,Single,BANKING
709170108,,,,,60,F,,,,,,,,,,Unknown,$40K - $60K,Single,BANKING
716056158,,,,,63,M,,,,,,,,,,Graduate,$60K - $80K,Single,BANKING
711326583,,,,,62,F,,,,,,,,,,High School,Less than $40K,Single,BANKING
715406658,,,,,47,F,,,,,,,,,,Unknown,Less than $40K,Single,BANKING
712814658,,,,,50,F,,,,,,,,,,Graduate,Less than $40K,Married,BANKING
773228133,,,,,39,F,,,,,,,,,,Graduate,Less than $40K,Married,BANKING
710453283,,,,,40,F,,,,,,,,,,Uneducated,Less than $40K,Single,BANKING
795266208,,,,,39,M,,,,,,,,,,College,$120K +,Single,BANKING
779090883,,,,,42,F,,,,,,,,,,Unknown,Less than $40K,Unknown,BANKING
712309758,,,,,65,M,,,,,,,,,,Graduate,$40K - $60K,Single,BANKING
716625033,,,,,32,F,,,,,,,,,,Graduate,Less than $40K,Single,BANKING
790112133,,,,,47,F,,,,,,,,,,Post-Graduate,$40K - $60K,Single,BANKING
797238108,,,,,49,F,,,,,,,,,,Unknown,Less than $40K,Divorced,BANKING
716782758,,,,,48,M,,,,,,,,,,Graduate,$60K - $80K,Single,BANKING
715588008,,,,,45,M,,,,,,,,,,College,$80K - $120K,Married,BANKING
713977308,,,,,62,M,,,,,,,,,,Graduate,$120K +,Single,BANKING
719059083,,,,,45,F,,,,,,,,,,High School,Less than $40K,Unknown,BANKING
708797583,,,,,49,F,,,,,,,,,,Unknown,Unknown,Single,BANKING
708809283,,,,,41,F,,,,,,,,,,Graduate,$40K - $60K,Divorced,BANKING
771529608,,,,,50,M,,,,,,,,,,High School,$120K +,Married,BANKING
715776033,,,,,46,M,,,,,,,,,,Uneducated,$60K - $80K,Single,BANKING
778619358,,,,,42,F,,,,,,,,,,Uneducated,Less than $40K,Single,BANKING
715717608,,,,,41,F,,,,,,,,,,Uneducated,Less than $40K,Unknown,BANKING
789204933,,,,,65,M,,,,,,,,,,Uneducated,Less than $40K,Single,BANKING
711100608,,,,,55,M,,,,,,,,,,Uneducated,$60K - $80K,Single,BANKING
713591283,,,,,36,F,,,,,,,,,,Uneducated,Unknown,Married,BANKING
719344608,,,,,46,F,,,,,,,,,,Graduate,Less than $40K,Single,BANKING
787659483,,,,,58,F,,,,,,,,,,Doctorate,Less than $40K,Married,BANKING
822948708,,,,,42,F,,,,,,,,,,Uneducated,Less than $40K,Divorced,BANKING
710080383,,,,,38,F,,,,,,,,,,Graduate,$40K - $60K,Single,BANKING
715596783,,,,,29,F,,,,,,,,,,Uneducated,Less than $40K,Married,BANKING
798773208,,,,,46,F,,,,,,,,,,Unknown,Unknown,Divorced,BANKING
768624258,,,,,55,F,,,,,,,,,,Graduate,Less than $40K,Single,BANKING
721412208,,,,,57,F,,,,,,,,,,High School,Less than $40K,Married,BANKING
708129933,,,,,45,F,,,,,,,,,,Graduate,Less than $40K,Single,BANKING
719703483,,,,,47,F,,,,,,,,,,Doctorate,Less than $40K,Divorced,BANKING
708290208,,,,,43,F,,,,,,,,,,High School,Less than $40K,Married,BANKING
710431158,,,,,52,F,,,,,,,,,,Unknown,Unknown,Single,BANKING
816528333,,,,,64,F,,,,,,,,,,High School,Less than $40K,Single,BANKING
778760808,,,,,52,F,,,,,,,,,,Graduate,Less than $40K,Married,BANKING
718025808,,,,,61,M,,,,,,,,,,High School,$60K - $80K,Divorced,BANKING
815860008,,,,,40,F,,,,,,,,,,Uneducated,Less than $40K,Married,BANKING
780126033,,,,,50,M,,,,,,,,,,Unknown,$40K - $60K,Married,BANKING
720135333,,,,,45,F,,,,,,,,,,Graduate,Less than $40K,Single,BANKING
719174433,,,,,36,F,,,,,,,,,,Unknown,Less than $40K,Single,BANKING
821521983,,,,,51,F,,,,,,,,,,High School,Unknown,Single,BANKING
716961933,,,,,43,F,,,,,,,,,,Graduate,Less than $40K,Married,BANKING
712834533,,,,,51,F,,,,,,,,,,Unknown,Less than $40K,Single,BANKING
710544033,,,,,47,M,,,,,,,,,,Unknown,$80K - $120K,Married,BANKING
710622333,,,,,39,F,,,,,,,,,,High School,$40K - $60K,Single,BANKING
714277758,,,,,40,M,,,,,,,,,,High School,$40K - $60K,Single,BANKING
713166333,,,,,38,F,,,,,,,,,,High School,Unknown,Married,BANKING
714346608,,,,,51,F,,,,,,,,,,Graduate,$40K - $60K,Single,BANKING
778284783,,,,,44,M,,,,,,,,,,Unknown,$60K - $80K,Married,BANKING
714721608,,,,,38,M,,,,,,,,,,Graduate,$120K +,Single,BANKING
716453883,,,,,47,M,,,,,,,,,,Unknown,$120K +,Single,BANKING
713876958,,,,,32,F,,,,,,,,,,Unknown,Unknown,Single,BANKING
794967408,,,,,53,M,,,,,,,,,,Post-Graduate,$80K - $120K,Married,BANKING
798481383,,,,,40,F,,,,,,,,,,Uneducated,Less than $40K,Married,BANKING
718697583,,,,,45,M,,,,,,,,,,Graduate,$60K - $80K,Divorced,BANKING
711799458,,,,,41,M,,,,,,,,,,Graduate,$40K - $60K,Single,BANKING
823904133,,,,,53,F,,,,,,,,,,College,Unknown,Single,BANKING
718005108,,,,,44,F,,,,,,,,,,College,Less than $40K,Married,BANKING
717877533,,,,,39,F,,,,,,,,,,Graduate,$40K - $60K,Single,BANKING
711883833,,,,,50,F,,,,,,,,,,Uneducated,Less than $40K,Single,BANKING
711646908,,,,,39,M,,,,,,,,,,Unknown,$60K - $80K,Single,BANKING
718171308,,,,,44,F,,,,,,,,,,Graduate,Less than $40K,Married,BANKING
709627983,,,,,56,F,,,,,,,,,,Post-Graduate,Less than $40K,Single,BANKING
716580933,,,,,63,M,,,,,,,,,,Uneducated,$40K - $60K,Single,BANKING
713600958,,,,,50,M,,,,,,,,,,Unknown,$120K +,Married,BANKING
772248408,,,,,40,F,,,,,,,,,,Graduate,Less than $40K,Single,BANKING
720196158,,,,,48,M,,,,,,,,,,Unknown,$60K - $80K,Single,BANKING
770024733,,,,,53,F,,,,,,,,,,Uneducated,$40K - $60K,Single,BANKING
710912733,,,,,44,F,,,,,,,,,,Uneducated,Less than $40K,Married,BANKING
712860858,,,,,56,F,,,,,,,,,,Graduate,Unknown,Unknown,BANKING
708702258,,,,,40,F,,,,,,,,,,Uneducated,Unknown,Single,BANKING
797169633,,,,,41,M,,,,,,,,,,Graduate,$120K +,Single,BANKING
709922508,,,,,40,F,,,,,,,,,,Unknown,Less than $40K,Married,BANKING
712802733,,,,,45,F,,,,,,,,,,High School,Less than $40K,Divorced,BANKING
716981358,,,,,40,F,,,,,,,,,,Post-Graduate,Less than $40K,Married,BANKING
758787333,,,,,52,M,,,,,,,,,,Uneducated,$120K +,Unknown,BANKING
720519333,,,,,59,F,,,,,,,,,,Unknown,Unknown,Single,BANKING
717387933,,,,,49,F,,,,,,,,,,High School,Less than $40K,Divorced,BANKING
738195708,,,,,47,M,,,,,,,,,,Graduate,$80K - $120K,Divorced,BANKING
708560733,,,,,42,F,,,,,,,,,,Graduate,Less than $40K,Divorced,BANKING
717001908,,,,,41,F,,,,,,,,,,Graduate,Less than $40K,Married,BANKING
768972558,,,,,43,M,,,,,,,,,,High School,$120K +,Married,BANKING
